State,Election_ID,Year,Election_Date,Dem_Share,Two_Party_Votes,state_po,dem_votes,rep_votes,pct_white,pct_black,pct_hispanic,pct_asian,pct_college,median_income,median_age,log_pop,region_south,region_west,region_midwest
HI,HI-SEN-2006,2006,2006-11-05,0.6251876335728107,336427.0,HI,210330.0,126097.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
NV,NV-SEN-1988,1988,1988-11-05,0.5210933140190689,336884.0,NV,175548.0,161336.0,42.83526046322733,9.112502130855491,30.587210215129947,9.27978767650905,28.528910629047964,81134.0,39.5,6.514211210088764,0,1,0
AK,AK-SEN-2020,2020,2020-11-05,0.43320481641853015,337180.0,AK,146068.0,191112.0,57.00461944001957,2.405378492784405,7.7322589318406285,5.9200170780116546,32.754597087105665,95665.0,36.3,5.869309768347214,0,1,0
ME,ME-SEN-1978,1978,1978-11-05,0.3749090898383787,339621.0,ME,127327.0,212294.0,89.13205011772142,1.9855346431204859,2.3394106242508963,1.3323729619391151,37.11095892107211,76442.0,44.9,6.147680033501972,0,0,0
HI,HI-SEN-1994,1994,1994-11-05,0.7479774254107191,342509.0,HI,256189.0,86320.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
RI,RI-SEN-1982,1982,1982-11-05,0.4880214016068709,342778.0,RI,167283.0,175495.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
NM,NM-SEN-1978,1978,1978-11-05,0.4659419424898177,343487.0,NM,160045.0,183442.0,35.06203010342419,1.9994310542958218,49.11395625690058,1.892824148834694,31.783097590332247,67816.0,39.9,6.3284317971977515,0,1,0
HI,HI-SEN-2014,2014,2014-11-05,0.7157870621431244,344833.0,HI,246827.0,98006.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
HI,HI-SEN-1990,1990,1990-11-05,0.547731233273119,344879.0,HI,188901.0,155978.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
RI,RI-SEN-1994,1994,1994-11-05,0.3547662339166387,345388.0,RI,122532.0,222856.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
NV,NV-SEN-1994,1994,1994-11-05,0.5540042993047932,349824.0,NV,193804.0,156020.0,42.83526046322733,9.112502130855491,30.587210215129947,9.27978767650905,28.528910629047964,81134.0,39.5,6.514211210088764,0,1,0
MT,MT-SEN-1994,1994,1994-11-05,0.37628393747484923,350387.0,MT,131845.0,218542.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
DE,DE-SEN-2018,2018,2018-11-05,0.6131950399422305,354512.0,DE,217385.0,137127.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
HI,HI-SEN-2010,2010,2010-11-05,0.7761859298311434,357167.0,HI,277228.0,79939.0,20.715266646659465,1.6279130876135604,10.226906550237667,35.60359742377326,37.7574922394315,100745.0,41.5,6.160212140671879,0,1,0
RI,RI-SEN-1996,1996,1996-11-05,0.6442671850387103,358044.0,RI,230676.0,127368.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
MT,MT-SEN-2014,2014,2014-11-05,0.4094690972193438,361893.0,MT,148184.0,213709.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
ND,ND-SEN-2024,2024,2024-11-05,0.334834003816384,363171.0,ND,121602.0,241569.0,80.31053218306535,3.4902230569141617,5.003088248586436,1.92387843850117,33.951725851630975,77871.0,36.7,5.901222855798437,0,0,1
RI,RI-SEN-1990,1990,1990-11-05,0.6183319965279686,364052.0,RI,225105.0,138947.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
MT,MT-SEN-1988,1988,1988-11-05,0.4813335377572867,365254.0,MT,175809.0,189445.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
SD,SD-SEN-2016,2016,2016-11-05,0.28172138420585624,369656.0,SD,104140.0,265516.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
MT,MT-SEN-1984,1984,1984-11-05,0.582964876814806,370012.0,MT,215704.0,154308.0,83.2917264975603,0.302224785949757,4.88079399736026,0.7774132477689268,36.33522405626632,75340.0,41.3,6.055849453471766,0,1,0
ID,ID-SEN-1998,1998,1998-11-05,0.28993549188450646,370341.0,ID,107375.0,262966.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
ME,ME-SEN-2024,2024,2024-11-05,0.23807355300836572,373309.0,ME,88875.0,284434.0,89.13205011772142,1.9855346431204859,2.3394106242508963,1.3323729619391151,37.11095892107211,76442.0,44.9,6.147680033501972,0,0,0
NH,NH-SEN-1980,1980,1980-11-05,0.47852880159140726,375014.0,NH,179455.0,195559.0,86.3996701281447,1.309480551186914,5.032674914409325,2.670627778503256,41.51834957395464,99782.0,43.6,6.148920856321287,0,0,0
RI,RI-SEN-2018,2018,2018-11-05,0.6157973705632911,375898.0,RI,231477.0,144421.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
SD,SD-SEN-2008,2008,2008-11-05,0.6249169234487342,380673.0,SD,237889.0,142784.0,78.96847412425419,1.81102643216113,4.860874539970519,1.6891449805281673,34.181672913030084,76881.0,38.7,5.965986297928756,0,0,1
DE,DE-SEN-2012,2012,2012-11-05,0.6964170919538721,381115.0,DE,265415.0,115700.0,56.585738228396345,21.409103569958468,11.675160682829539,4.8112160940454425,35.99156835777161,87534.0,42.1,6.021981473787248,1,0,0
ID,ID-SEN-1986,1986,1986-11-05,0.4844355328461039,382024.0,ID,185066.0,196958.0,77.83734067272543,0.717119491771411,14.297676031252701,1.4595684793159938,33.026560441872775,81166.0,37.8,6.301381414829357,0,1,0
NH,NH-SEN-1984,1984,1984-11-05,0.4107938164503294,383275.0,NH,157447.0,225828.0,86.3996701281447,1.309480551186914,5.032674914409325,2.670627778503256,41.51834957395464,99782.0,43.6,6.148920856321287,0,0,0
RI,RI-SEN-2000,2000,2000-11-05,0.4197559506896309,383611.0,RI,161023.0,222588.0,66.13006469431129,4.765856219680161,18.787601995130846,3.661126234819852,39.00309884953643,83504.0,41.0,6.046225060788445,0,0,0
